#{"t_start": 1748866346.891348, "env_id": "None"}
r,l,t
-413.0,12,915.847286
-276.0,12,916.571037
-332.0,12,917.313221
-382.0,12,918.16174
-336.0,12,919.013457
-302.0,12,920.045547
-347.0,12,921.572177
-334.0,12,922.167335
-386.0,12,923.884937
-298.0,12,924.732351
-385.0,12,925.413009
-411.0,12,926.41609
-388.0,12,926.644384
-296.0,12,926.857607
-420.0,12,927.597795
-275.0,12,928.2672
-208.0,12,929.883417
-378.0,12,930.776221
-242.0,12,931.524057
-238.0,12,932.360621
-201.0,12,933.005502
-395.0,12,934.055819
-206.0,12,934.781944
-236.0,12,935.03745
-339.0,12,936.00927
-412.0,12,936.273519
-267.0,12,936.761973
-193.0,12,938.164812
-238.0,12,939.100377
-389.0,12,940.058772
-351.0,12,940.374807
-305.0,12,941.423286
-345.0,12,942.376442
-452.0,12,942.668252
-363.0,12,943.567565
-321.0,12,944.322354
-340.0,12,945.243583
-301.0,12,946.312219
-363.0,12,946.635246
-390.0,12,947.249896
-393.0,12,948.138968
-258.0,12,948.809904
-398.0,12,949.70068
-441.0,12,950.47101
-425.0,12,951.368863
-373.0,12,952.148649
-399.0,12,953.043267
-310.0,12,953.889033
-363.0,12,954.629033
-415.0,12,955.690832
-374.0,12,957.820645
-320.0,12,958.55948
-307.0,12,959.268528
-264.0,12,959.96851
-409.0,12,960.874937
-427.0,12,961.98472
-380.0,12,962.584093
-392.0,12,963.961563
-83.0,12,964.175339
-391.0,12,965.286604
-360.0,12,966.464582
-430.0,12,967.543462
-190.0,12,968.240749
-256.0,12,969.174676
-336.0,12,970.364047
-375.0,12,970.615525
-186.0,12,970.924596
-328.0,12,971.700746
-422.0,12,972.759083
-314.0,12,973.287248
-350.0,12,974.544616
-153.0,12,975.480699
-350.0,12,976.382846
-257.0,12,977.0278
-413.0,12,977.841364
-329.0,12,979.048765
-424.0,12,979.970401
-403.0,12,980.500555
-421.0,12,981.26739
-360.0,12,981.527672
-428.0,12,982.576033
-423.0,12,983.381201
-361.0,12,983.582139
-381.0,12,984.747388
-350.0,12,985.497246
-418.0,12,986.172221
-420.0,12,986.647527
-300.0,12,987.597788
-355.0,12,988.094881
-234.0,12,989.453105
-444.0,12,990.11521
-325.0,12,991.024094
-405.0,12,992.259155
-365.0,12,993.162508
-249.0,12,994.118309
-407.0,12,994.830145
-425.0,12,994.902799
-272.0,12,995.731963
-385.0,12,996.717904
-277.0,12,997.774142
-327.0,12,999.214263
-236.0,12,999.398436
-381.0,12,1000.148273
-438.0,12,1000.797021
-452.0,12,1000.913664
-322.0,12,1001.649848
-437.0,12,1002.92265
-406.0,12,1003.388073
-400.0,12,1004.234885
-331.0,12,1005.301
-358.0,12,1005.991754
-429.0,12,1006.370836
-209.0,12,1007.25571
-368.0,12,1007.820352
-382.0,12,1008.392453
-429.0,12,1009.047123
-412.0,12,1009.707388
-396.0,12,1010.347262
-306.0,12,1010.67898
-404.0,12,1011.773254
-456.0,12,1012.359829
-331.0,12,1012.372353
-433.0,12,1013.112016
-189.0,12,1013.367808
-323.0,12,1014.349024
-453.0,12,1015.366785
-366.0,12,1016.272715
-400.0,12,1017.118107
-395.0,12,1017.400644
-287.0,12,1018.196485
-433.0,12,1019.08034
-328.0,12,1019.267912
-257.0,12,1020.060433
-299.0,12,1020.276774
-326.0,12,1021.091888
-199.0,12,1022.067604
-376.0,12,1022.652928
-407.0,12,1023.600186
-385.0,12,1024.665125
-259.0,12,1025.546183
-285.0,12,1026.648045
-330.0,12,1027.547306
-413.0,12,1028.410876
-319.0,12,1029.723774
-418.0,12,1030.515675
-419.0,12,1031.36292
-230.0,12,1032.317478
-452.0,12,1033.052338
-362.0,12,1033.85649
-345.0,12,1034.866009
-443.0,12,1035.752712
-444.0,12,1036.435456
-364.0,12,1037.419708
-242.0,12,1037.908972
-424.0,12,1038.211452
-450.0,12,1038.968558
-444.0,12,1040.311443
-292.0,12,1040.58921
-374.0,12,1041.583246
-391.0,12,1042.290636
-299.0,12,1043.727963
-417.0,12,1044.4733
-331.0,12,1044.786863
-358.0,12,1045.606587
-392.0,12,1046.693425
-174.0,12,1047.619925
-343.0,12,1048.33557
-308.0,12,1049.024701
-188.0,12,1049.723808
-315.0,12,1050.311776
-353.0,12,1050.682513
-373.0,12,1051.056949
-347.0,12,1051.761395
-357.0,12,1052.164587
-367.0,12,1052.69319
-433.0,12,1052.931717
-266.0,12,1053.616275
-380.0,12,1053.780439
-372.0,12,1054.426068
-372.0,12,1055.178701
-208.0,12,1055.666721
-396.0,12,1056.431947
-443.0,12,1056.920694
-351.0,12,1057.557775
-455.0,12,1057.872116
-315.0,12,1058.695108
-357.0,12,1059.291603
-373.0,12,1060.496372
-333.0,12,1061.222822
-243.0,12,1062.066486
-324.0,12,1062.739248
-352.0,12,1063.796391
-373.0,12,1064.617737
-236.0,12,1065.27974
-175.0,12,1065.996934
-322.0,12,1066.725513
-221.0,12,1067.899922
-373.0,12,1068.771884
-413.0,12,1069.558473
-444.0,12,1070.420998
-340.0,12,1070.986558
-416.0,12,1072.116957
-432.0,12,1072.816525
-377.0,12,1073.612937
-431.0,12,1074.342602
-388.0,12,1075.206429
-233.0,12,1075.487773
-381.0,12,1075.695076
-298.0,12,1076.482968
-263.0,12,1077.72634
-443.0,12,1078.395489
-152.0,12,1079.395491
-420.0,12,1080.149647
-378.0,12,1081.444276
-376.0,12,1082.482296
-317.0,12,1083.229271
-451.0,12,1083.8646
-358.0,12,1084.868826
-226.0,12,1085.993999
-370.0,12,1086.69325
-456.0,12,1087.742406
-418.0,12,1088.68371
-342.0,12,1089.75291
-310.0,12,1090.537651
-292.0,12,1091.493331
-330.0,12,1092.61007
-213.0,12,1093.460117
-372.0,12,1094.30741
-273.0,12,1094.862077
-413.0,12,1095.102129
-383.0,12,1095.918446
-441.0,12,1096.141026
-451.0,12,1096.284978
-347.0,12,1097.532071
-268.0,12,1097.957355
-445.0,12,1098.194249
-306.0,12,1098.996697
-353.0,12,1099.934186
-266.0,12,1100.934448
-302.0,12,1101.924909
-434.0,12,1103.240568
-260.0,12,1104.141648
-355.0,12,1104.500962
-309.0,12,1105.10663
-357.0,12,1105.976338
-230.0,12,1106.204537
-291.0,12,1106.808314
-416.0,12,1107.47773
-248.0,12,1108.226496
-343.0,12,1108.964426
-257.0,12,1109.867384
-455.0,12,1109.97268
-409.0,12,1110.968694
-374.0,12,1111.831874
-224.0,12,1112.524703
-308.0,12,1113.394896
-295.0,12,1114.814693
-288.0,12,1115.332774
-285.0,12,1116.153374
-388.0,12,1116.977929
-432.0,12,1117.891
-299.0,12,1118.591286
-351.0,12,1119.054732
-374.0,12,1120.05642
-293.0,12,1120.638771
-312.0,12,1121.641873
-445.0,12,1122.843447
-385.0,12,1123.704464
-326.0,12,1124.562613
-399.0,12,1124.870366
-380.0,12,1125.608807
-261.0,12,1126.114091
-391.0,12,1126.823914
-314.0,12,1127.638222
-388.0,12,1128.486135
-316.0,12,1129.310465
-388.0,12,1130.866424
-355.0,12,1131.622256
-393.0,12,1132.308171
-431.0,12,1133.205252
-358.0,12,1134.090334
-412.0,12,1134.799969
-444.0,12,1135.526247
-341.0,12,1136.089416
-231.0,12,1136.475601
-350.0,12,1137.361057
-437.0,12,1138.495382
-315.0,12,1139.336503
-335.0,12,1140.503684
-340.0,12,1141.630022
-256.0,12,1142.713926
-452.0,12,1144.029315
-314.0,12,1144.993307
-350.0,12,1145.741892
-204.0,12,1147.847759
-209.0,12,1148.566731
-411.0,12,1149.113304
-408.0,12,1149.784054
-408.0,12,1150.633517
-388.0,12,1151.317261
-303.0,12,1152.071139
-459.0,12,1152.584393
-378.0,12,1152.774408
-433.0,12,1154.365021
-383.0,12,1155.316271
-231.0,12,1156.451853
-377.0,12,1157.012717
-183.0,12,1157.905023
-273.0,12,1158.469132
-246.0,12,1159.296505
-342.0,12,1160.306097
-396.0,12,1161.01896
-422.0,12,1161.40064
-348.0,12,1161.836273
-204.0,12,1162.791376
-326.0,12,1163.737982
-374.0,12,1164.315694
-372.0,12,1164.386963
-432.0,12,1165.061716
-443.0,12,1166.389741
-412.0,12,1167.157269
-258.0,12,1167.885817
-452.0,12,1168.72805
-385.0,12,1169.450516
-302.0,12,1169.96057
-350.0,12,1170.798616
-258.0,12,1170.886703
-336.0,12,1171.873332
-268.0,12,1172.844684
-401.0,12,1173.670424
-336.0,12,1174.212183
-339.0,12,1174.508447
-334.0,12,1175.130836
-268.0,12,1175.957839
-383.0,12,1176.729299
-324.0,12,1177.714433
-404.0,12,1177.997281
-355.0,12,1178.945751
-258.0,12,1179.780662
-367.0,12,1180.475411
-420.0,12,1181.999303
-285.0,12,1182.919365
-338.0,12,1183.641598
-413.0,12,1183.903071
-319.0,12,1184.522518
-412.0,12,1185.478453
-333.0,12,1186.298315
-386.0,12,1187.345997
-134.0,12,1188.135089
-432.0,12,1189.107637
-293.0,12,1189.717411
-275.0,12,1191.051211
-353.0,12,1191.257534
-358.0,12,1192.517289
-337.0,12,1193.615093
-336.0,12,1194.981207
-390.0,12,1196.082951
-413.0,12,1196.850792
-239.0,12,1197.411474
-458.0,12,1198.22845
-425.0,12,1198.516625
-452.0,12,1199.393445
-277.0,12,1199.880888
-365.0,12,1200.628392
-217.0,12,1201.569226
-421.0,12,1202.866533
-303.0,12,1204.026375
-362.0,12,1204.590394
-382.0,12,1204.777077
-335.0,12,1205.36221
-361.0,12,1206.299251
-387.0,12,1206.945822
-420.0,12,1209.077162
-364.0,12,1209.760891
-417.0,12,1210.66996
-444.0,12,1211.196478
-284.0,12,1212.28021
-92.0,12,1213.244484
-323.0,12,1214.206523
-353.0,12,1215.372348
-248.0,12,1215.638763
-351.0,12,1216.402869
-301.0,12,1217.111569
-351.0,12,1218.075975
-358.0,12,1219.444476
-412.0,12,1219.655978
-308.0,12,1220.394517
-261.0,12,1221.593653
-177.0,12,1222.871421
-366.0,12,1223.400134
-306.0,12,1224.218029
-465.0,12,1224.415876
-444.0,12,1225.007441
-345.0,12,1225.739679
-409.0,12,1226.061629
-417.0,12,1226.682982
-395.0,12,1227.331748
-337.0,12,1227.721754
-403.0,12,1228.683202
-440.0,12,1229.023525
-438.0,12,1229.805869
-249.0,12,1230.550707
-265.0,12,1231.371145
-423.0,12,1232.11177
-390.0,12,1233.079952
-191.0,12,1233.795912
-312.0,12,1233.992257
-451.0,12,1234.887852
-346.0,12,1235.802346
-233.0,12,1236.541752
-266.0,12,1236.986078
-359.0,12,1237.942938
-340.0,12,1238.890576
-255.0,12,1240.060755
-369.0,12,1241.30638
-388.0,12,1242.383261
-299.0,12,1243.797794
-400.0,12,1244.403476
-348.0,12,1245.205325
-373.0,12,1245.927161
-181.0,12,1246.70493
-446.0,12,1247.31645
-284.0,12,1248.528294
-312.0,12,1249.366943
-401.0,12,1249.986626
-358.0,12,1251.276603
-361.0,12,1252.103467
-409.0,12,1252.978649
-437.0,12,1253.616621
-452.0,12,1254.880282
-350.0,12,1255.578982
-369.0,12,1256.592723
-364.0,12,1257.878578
-174.0,12,1258.382184
-385.0,12,1259.425106
-313.0,12,1260.91255
-271.0,12,1261.1219
-438.0,12,1261.565825
-348.0,12,1262.279763
-390.0,12,1263.071517
-444.0,12,1264.157447
-341.0,12,1264.459696
-371.0,12,1265.443375
-388.0,12,1266.481642
-282.0,12,1267.247628
-435.0,12,1268.153725
-397.0,12,1269.640477
-400.0,12,1270.368868
-410.0,12,1271.293166
-406.0,12,1271.522302
-220.0,12,1272.180407
-262.0,12,1273.062855
-348.0,12,1273.586443
-437.0,12,1273.779954
-367.0,12,1274.571909
-366.0,12,1275.565675
-239.0,12,1276.43457
-378.0,12,1277.175978
-282.0,12,1278.069563
-402.0,12,1278.933047
-446.0,12,1279.310012
-228.0,12,1280.01739
-329.0,12,1281.07151
-452.0,12,1281.805633
-333.0,12,1282.097496
-385.0,12,1283.039039
-390.0,12,1284.124098
-357.0,12,1285.026369
-341.0,12,1285.773296
-252.0,12,1286.734165
-317.0,12,1287.628096
-262.0,12,1288.432668
-326.0,12,1288.864381
-358.0,12,1289.558915
-330.0,12,1290.399757
-463.0,12,1290.838827
-376.0,12,1290.907161
-298.0,12,1291.801709
-401.0,12,1292.283356
-266.0,12,1292.871392
-390.0,12,1294.106677
-360.0,12,1294.409491
-346.0,12,1295.26058
-278.0,12,1295.451171
-363.0,12,1296.328395
-136.0,12,1297.009472
-430.0,12,1298.094513
-340.0,12,1299.029252
-447.0,12,1300.220308
-362.0,12,1301.427857
-408.0,12,1302.209202
-455.0,12,1302.773753
-400.0,12,1303.637574
-183.0,12,1304.744085
-340.0,12,1305.751109
-399.0,12,1306.413677
-428.0,12,1307.0973
-334.0,12,1307.834879
-445.0,12,1308.543566
-458.0,12,1309.27585
-393.0,12,1309.853291
-330.0,12,1310.799294
-306.0,12,1311.387838
-394.0,12,1312.174772
-325.0,12,1313.205541
-409.0,12,1313.776788
-415.0,12,1314.421464
-445.0,12,1315.499837
-336.0,12,1316.417919
-395.0,12,1317.279613
-315.0,12,1317.868748
-349.0,12,1319.162488
-293.0,12,1319.953851
-421.0,12,1320.683355
-369.0,12,1321.967535
-431.0,12,1322.852032
-244.0,12,1323.749586
-445.0,12,1325.078277
-364.0,12,1325.38901
-326.0,12,1325.86451
-193.0,12,1325.98131
-352.0,12,1326.881427
-309.0,12,1327.504186
-206.0,12,1328.580715
-209.0,12,1328.910103
-332.0,12,1329.964348
-421.0,12,1331.033572
-348.0,12,1332.038602
-332.0,12,1332.790302
-324.0,12,1333.115896
-459.0,12,1334.228084
-326.0,12,1334.56793
-243.0,12,1335.662815
-246.0,12,1336.955981
-374.0,12,1337.56466
-458.0,12,1338.331621
-389.0,12,1339.492168
-305.0,12,1340.440663
-364.0,12,1341.778449
-341.0,12,1342.842632
-348.0,12,1343.574646
-461.0,12,1343.877776
-429.0,12,1344.420308
-458.0,12,1344.677281
-422.0,12,1345.473404
-327.0,12,1346.743877
-267.0,12,1347.501601
-220.0,12,1347.95418
-277.0,12,1348.770053
-255.0,12,1349.859405
-351.0,12,1351.025589
-103.0,12,1351.650994
-170.0,12,1352.386039
-336.0,12,1353.526586
-352.0,12,1353.686196
-444.0,12,1354.426629
-265.0,12,1354.987524
-274.0,12,1356.053288
-420.0,12,1357.047525
-398.0,12,1357.266179
-255.0,12,1358.393475
-344.0,12,1359.128628
-296.0,12,1359.83427
-461.0,12,1360.897836
-452.0,12,1361.755736
-445.0,12,1362.849771
-452.0,12,1363.711412
-391.0,12,1364.757093
-268.0,12,1366.229888
-341.0,12,1367.446667
-343.0,12,1368.555691
-367.0,12,1369.360897
-360.0,12,1370.429446
-417.0,12,1371.240505
-401.0,12,1372.201295
-259.0,12,1373.133355
-371.0,12,1373.961105
-451.0,12,1374.31914
-355.0,12,1375.077722
-346.0,12,1376.284433
-290.0,12,1376.928313
-337.0,12,1378.025664
-401.0,12,1378.495799
-369.0,12,1378.793814
-221.0,12,1379.452544
-396.0,12,1380.722352
-402.0,12,1381.482383
-426.0,12,1382.221939
-321.0,12,1382.386228
-214.0,12,1383.329266
-287.0,12,1383.658861
-343.0,12,1384.594264
-393.0,12,1385.685971
-372.0,12,1386.40977
-373.0,12,1387.287133
-381.0,12,1388.058157
-355.0,12,1389.546156
-306.0,12,1390.383246
-423.0,12,1391.270695
-254.0,12,1392.210788
-318.0,12,1392.900958
-397.0,12,1393.063948
-353.0,12,1394.117222
-424.0,12,1395.147828
-391.0,12,1396.082174
-360.0,12,1396.361387
-345.0,12,1397.393895
-149.0,12,1397.783569
-312.0,12,1398.210807
-417.0,12,1398.632666
-435.0,12,1399.518603
-310.0,12,1400.254747
-377.0,12,1401.520319
-198.0,12,1402.318785
-348.0,12,1403.039957
-276.0,12,1403.260416
-193.0,12,1403.941441
-358.0,12,1404.980453
-363.0,12,1405.998353
-268.0,12,1407.212714
-329.0,12,1407.697775
-386.0,12,1407.843083
-417.0,12,1408.635541
-447.0,12,1409.36003
-438.0,12,1409.911361
-354.0,12,1410.731703
-454.0,12,1411.886261
-153.0,12,1412.959622
-437.0,12,1413.50359
-286.0,12,1414.039506
-410.0,12,1414.986262
-390.0,12,1416.229869
-285.0,12,1417.296792
-443.0,12,1417.779841
-307.0,12,1418.601
-402.0,12,1419.455203
-367.0,12,1420.322217
-202.0,12,1420.87389
-402.0,12,1421.707266
-434.0,12,1422.595573
-379.0,12,1423.711813
-274.0,12,1424.740923
-276.0,12,1426.150991
-265.0,12,1427.013723
-302.0,12,1427.64442
-304.0,12,1428.723533
-247.0,12,1429.744933
-452.0,12,1429.932031
-313.0,12,1430.33616
-341.0,12,1431.066175
-429.0,12,1432.106342
-445.0,12,1433.118705
-268.0,12,1433.370575
-230.0,12,1434.000401
-446.0,12,1434.807076
-380.0,12,1435.761801
-322.0,12,1436.410682
-452.0,12,1436.925327
-230.0,12,1437.822132
-407.0,12,1438.440362
-286.0,12,1439.113579
-147.0,12,1440.364334
-375.0,12,1441.578978
-204.0,12,1442.155749
-202.0,12,1442.980965
-150.0,12,1443.619017
-369.0,12,1445.230485
-356.0,12,1445.847021
-256.0,12,1446.282127
-429.0,12,1447.058876
-352.0,12,1447.971961
-259.0,12,1448.754834
-209.0,12,1449.702567
-355.0,12,1450.837794
-245.0,12,1451.738894
-377.0,12,1452.334736
-306.0,12,1453.314479
-399.0,12,1454.012271
-393.0,12,1454.795224
-339.0,12,1455.562902
-355.0,12,1455.740793
-349.0,12,1455.971502
-438.0,12,1456.819816
-310.0,12,1457.377437
-373.0,12,1458.093598
-345.0,12,1458.959902
-359.0,12,1459.810441
-195.0,12,1460.52886
-445.0,12,1461.381263
-430.0,12,1462.21065
-242.0,12,1462.974101
-356.0,12,1463.27306
-414.0,12,1464.633557
-409.0,12,1465.451618
-238.0,12,1466.461385
-367.0,12,1467.586099
-361.0,12,1468.747896
-356.0,12,1469.500372
-379.0,12,1470.680788
-409.0,12,1471.698131
-316.0,12,1472.459905
-313.0,12,1473.401962
-292.0,12,1474.446218
-324.0,12,1475.518922
-278.0,12,1476.645537
-447.0,12,1477.511487
-351.0,12,1478.490904
-416.0,12,1479.7017
-422.0,12,1480.846389
-385.0,12,1481.897643
-384.0,12,1482.69308
-448.0,12,1483.124238
-307.0,12,1483.308583
-403.0,12,1484.409624
-282.0,12,1485.487573
-327.0,12,1485.579612
-325.0,12,1485.808235
-191.0,12,1486.478084
-405.0,12,1486.880671
-328.0,12,1487.060525
-360.0,12,1487.998142
-318.0,12,1488.551777
-361.0,12,1489.354821
-439.0,12,1490.131568
-280.0,12,1490.996352
-378.0,12,1491.121396
-329.0,12,1492.099052
-372.0,12,1492.934824
-309.0,12,1493.836569
-394.0,12,1494.945293
-417.0,12,1496.136596
-299.0,12,1496.936428
-346.0,12,1497.384531
-421.0,12,1498.337721
-402.0,12,1499.141556
-437.0,12,1500.045744
-321.0,12,1500.66756
-269.0,12,1501.632852
-424.0,12,1502.757175
-301.0,12,1503.642169
-244.0,12,1504.440163
-330.0,12,1504.52875
-287.0,12,1505.449516
-393.0,12,1506.505435
-165.0,12,1507.765672
-389.0,12,1508.570926
-317.0,12,1509.322652
-370.0,12,1509.407825
-425.0,12,1510.317227
-413.0,12,1510.925227
-398.0,12,1511.782013
-279.0,12,1512.851347
-421.0,12,1514.432332
-242.0,12,1515.183893
-197.0,12,1515.842366
-311.0,12,1516.715748
-380.0,12,1517.37
-344.0,12,1518.727904
-147.0,12,1519.440879
-412.0,12,1520.063424
-306.0,12,1520.902203
-402.0,12,1522.441828
-325.0,12,1523.469033
-316.0,12,1524.579092
-423.0,12,1525.571126
-298.0,12,1526.663579
-244.0,12,1526.881714
-426.0,12,1527.733691
-360.0,12,1528.532917
-460.0,12,1529.42561
-422.0,12,1530.39097
-381.0,12,1531.119469
-430.0,12,1532.159381
-336.0,12,1533.126412
-296.0,12,1533.239702
-323.0,12,1534.255888
-225.0,12,1535.059088
-389.0,12,1535.226904
-449.0,12,1536.010172
-386.0,12,1536.894564
-352.0,12,1538.119594
-452.0,12,1538.681986
-411.0,12,1539.442141
-332.0,12,1540.287653
-351.0,12,1541.276015
-354.0,12,1542.243084
-388.0,12,1542.544451
-408.0,12,1543.330584
-279.0,12,1544.244309
-445.0,12,1544.832719
-256.0,12,1545.579725
-217.0,12,1546.423246
-188.0,12,1547.383719
-325.0,12,1547.875747
-288.0,12,1548.561705
-448.0,12,1549.19178
-364.0,12,1550.144018
-380.0,12,1551.182416
-232.0,12,1551.397689
-384.0,12,1552.064173
-316.0,12,1553.455541
-315.0,12,1554.460893
-421.0,12,1555.775645
-350.0,12,1556.822435
-221.0,12,1557.564766
-367.0,12,1559.101368
-363.0,12,1560.783509
-304.0,12,1561.709889
-393.0,12,1562.282921
-369.0,12,1563.220087
-296.0,12,1564.244144
-358.0,12,1565.333064
-350.0,12,1566.32329
-371.0,12,1567.066937
-364.0,12,1567.787079
-268.0,12,1569.00042
-439.0,12,1570.369968
-379.0,12,1571.119979
-339.0,12,1571.667394
-444.0,12,1571.912568
-432.0,12,1572.966532
-407.0,12,1573.660182
-216.0,12,1573.806335
-220.0,12,1574.725228
-382.0,12,1574.811878
-351.0,12,1574.905941
-415.0,12,1575.531542
-359.0,12,1576.074786
-222.0,12,1576.755267
-354.0,12,1577.780254
-381.0,12,1578.415968
-414.0,12,1579.075768
-327.0,12,1580.36752
-351.0,12,1581.21781
-320.0,12,1582.263067
-349.0,12,1582.855147
-391.0,12,1583.681679
-296.0,12,1584.157109
-351.0,12,1584.928676
-429.0,12,1585.991793
-417.0,12,1586.33025
-325.0,12,1587.273882
-422.0,12,1588.103008
-369.0,12,1589.102675
-385.0,12,1590.151065
-400.0,12,1590.903214
-399.0,12,1591.766259
-232.0,12,1592.525445
-416.0,12,1593.330844
-434.0,12,1594.42019
-318.0,12,1595.104764
-352.0,12,1596.068651
-274.0,12,1596.861359
-370.0,12,1597.739905
-390.0,12,1598.725093
-402.0,12,1599.699531
-223.0,12,1600.510702
-272.0,12,1601.312379
-415.0,12,1602.503722
-428.0,12,1603.387972
-259.0,12,1604.178777
-399.0,12,1605.204969
-408.0,12,1606.211156
-419.0,12,1607.043731
-396.0,12,1607.911682
-456.0,12,1609.048445
-326.0,12,1609.887965
-228.0,12,1610.837723
-403.0,12,1610.983257
-445.0,12,1611.874315
-250.0,12,1612.343161
-408.0,12,1613.451015
-393.0,12,1613.703204
-208.0,12,1614.702238
-276.0,12,1615.416336
-356.0,12,1616.230703
-372.0,12,1616.660139
-110.0,12,1617.616238
-333.0,12,1618.359066
-413.0,12,1619.526656
-175.0,12,1620.043979
-346.0,12,1620.882039
-279.0,12,1622.095177
-303.0,12,1622.894073
-386.0,12,1623.477226
-360.0,12,1624.646379
-375.0,12,1624.882395
-349.0,12,1626.047286
-232.0,12,1626.917231
-362.0,12,1627.802543
-336.0,12,1628.64854
-338.0,12,1628.779814
-299.0,12,1629.495359
-401.0,12,1630.296121
-262.0,12,1631.390963
-350.0,12,1632.455649
-317.0,12,1633.488928
-414.0,12,1634.193843
-416.0,12,1635.379466
-295.0,12,1636.272431
-352.0,12,1637.215377
-275.0,12,1638.354672
-337.0,12,1639.335535
-411.0,12,1639.970922
-257.0,12,1640.681629
-355.0,12,1641.500829
-143.0,12,1642.354067
-255.0,12,1642.59513
-422.0,12,1642.776479
-339.0,12,1643.834114
-399.0,12,1644.373388
-311.0,12,1644.497176
-438.0,12,1645.443031
-365.0,12,1646.545587
-360.0,12,1647.454289
-364.0,12,1648.225762
-251.0,12,1649.156059
-375.0,12,1649.365988
-254.0,12,1650.319435
-328.0,12,1651.249115
-384.0,12,1652.359068
-445.0,12,1653.854056
-253.0,12,1656.669362
-303.0,12,1657.390314
-158.0,12,1657.667307
-318.0,12,1658.601314
-307.0,12,1659.367204
-314.0,12,1660.303742
-365.0,12,1661.12688
-348.0,12,1661.840611
-397.0,12,1663.483253
-377.0,12,1664.385035
-278.0,12,1665.456006
-293.0,12,1666.320218
-408.0,12,1667.065692
-424.0,12,1667.970099
-371.0,12,1668.847372
-299.0,12,1669.318021
-325.0,12,1669.580472
-289.0,12,1670.169102
-386.0,12,1671.040916
-400.0,12,1671.50901
-374.0,12,1672.396653
-253.0,12,1673.083861
-351.0,12,1673.87979
-321.0,12,1675.061493
-365.0,12,1675.893852
-379.0,12,1676.624327
-335.0,12,1677.046916
-208.0,12,1678.104473
-227.0,12,1678.857516
-326.0,12,1680.02955
-404.0,12,1680.923213
-396.0,12,1681.822695
-244.0,12,1682.739429
-280.0,12,1683.698153
-325.0,12,1684.707584
-408.0,12,1685.57863
-321.0,12,1686.63544
-431.0,12,1687.588119
-238.0,12,1687.653251
-281.0,12,1688.164593
-449.0,12,1688.820138
-375.0,12,1689.331462
-280.0,12,1690.113948
-276.0,12,1690.638669
-411.0,12,1691.35733
-342.0,12,1692.157661
-297.0,12,1693.275097
-377.0,12,1694.132136
-384.0,12,1695.147838
-376.0,12,1696.195818
-101.0,12,1696.681957
-132.0,12,1697.255582
-345.0,12,1698.288878
-447.0,12,1699.075166
-412.0,12,1699.859352
-454.0,12,1700.06949
-381.0,12,1700.722921
-351.0,12,1701.467407
-226.0,12,1702.505714
-193.0,12,1703.711947
-235.0,12,1704.734904
-165.0,12,1705.138899
-196.0,12,1705.433256
-445.0,12,1706.14188
-375.0,12,1706.782408
-350.0,12,1707.645524
-291.0,12,1708.61403
-421.0,12,1709.28749
-352.0,12,1709.914769
-312.0,12,1710.513278
-430.0,12,1711.312075
-275.0,12,1712.449606
-391.0,12,1713.111563
-403.0,12,1713.834264
-293.0,12,1714.891637
-444.0,12,1715.900629
-398.0,12,1716.586926
-355.0,12,1717.16692
-368.0,12,1718.135751
-444.0,12,1719.02278
-447.0,12,1719.753809
-347.0,12,1720.552384
-401.0,12,1721.207318
-191.0,12,1721.994321
-271.0,12,1722.818293
-390.0,12,1723.855658
-137.0,12,1724.057449
-348.0,12,1724.55103
-133.0,12,1725.104527
-271.0,12,1726.904677
-378.0,12,1727.700113
-345.0,12,1728.579817
-415.0,12,1728.933238
-351.0,12,1729.93107
-436.0,12,1730.665235
-451.0,12,1731.946644
-285.0,12,1732.193836
-306.0,12,1733.178957
-313.0,12,1733.870255
-446.0,12,1734.524183
-410.0,12,1735.33606
-453.0,12,1736.033037
-401.0,12,1736.966539
-320.0,12,1737.596002
-458.0,12,1738.073853
-366.0,12,1738.844142
-401.0,12,1739.388035
-434.0,12,1739.960648
-343.0,12,1740.987335
-235.0,12,1741.644512
-353.0,12,1742.693397
-390.0,12,1743.940126
-425.0,12,1744.953268
-338.0,12,1745.698742
-406.0,12,1746.573166
-310.0,12,1747.348899
-185.0,12,1748.06943
-414.0,12,1748.620564
-214.0,12,1749.725688
-386.0,12,1750.425769
-402.0,12,1751.321418
-342.0,12,1751.989482
-327.0,12,1753.102998
-391.0,12,1754.153785
-389.0,12,1754.874767
-318.0,12,1755.748051
-375.0,12,1755.807531
-359.0,12,1756.696816
-395.0,12,1757.562887
-444.0,12,1758.235923
-267.0,12,1758.472761
-319.0,12,1759.672962
-312.0,12,1760.686084
-206.0,12,1761.4747
-318.0,12,1762.191229
-185.0,12,1762.887818
-360.0,12,1763.830806
-334.0,12,1764.611529
-351.0,12,1765.416759
-453.0,12,1766.167409
-446.0,12,1766.931483
-303.0,12,1767.321514
-387.0,12,1767.999633
-371.0,12,1769.400417
-292.0,12,1770.304388
-190.0,12,1771.197618
-262.0,12,1772.205523
-383.0,12,1773.452626
-353.0,12,1774.660393
-333.0,12,1775.321156
-401.0,12,1776.060822
-188.0,12,1777.189917
-365.0,12,1778.008088
-181.0,12,1778.642259
-371.0,12,1779.316352
-417.0,12,1780.258692
-161.0,12,1781.144743
-459.0,12,1782.271815
-372.0,12,1782.874648
-389.0,12,1784.168438
