#{"t_start": 1748835574.5836341, "env_id": "None"}
r,l,t
-190.0,12,2.878575
-158.0,12,2.878575
-240.0,12,2.894202
-240.0,12,2.894202
-130.0,12,2.909824
14.0,12,2.909824
-212.0,12,2.925448
-72.0,12,2.925448
-20.0,12,2.941072
-144.0,12,2.941072
-140.0,12,2.941072
-170.0,12,2.956677
-20.0,12,2.956677
-48.0,12,2.97232
-188.0,12,2.987952
-2.0,12,2.987952
-190.0,12,3.003569
-128.0,12,3.003569
-110.0,12,3.019174
-90.0,12,3.019174
-30.0,12,3.034796
-94.0,12,3.034796
2.0,12,3.05042
-104.0,12,3.066065
-106.0,12,3.066065
-2.0,12,3.081689
-18.0,12,3.097294
-182.0,12,3.112937
-220.0,12,3.112937
-158.0,12,3.128561
-178.0,12,3.128561
-8.0,12,3.144186
-228.0,12,3.159817
-80.0,12,3.159817
-240.0,12,3.175412
-102.0,12,3.191057
-198.0,12,3.191057
-136.0,12,3.206661
-150.0,12,3.206661
-6.0,12,3.222285
-168.0,12,3.232138
-92.0,12,3.241278
-148.0,12,3.243308
-138.0,12,3.258953
-34.0,12,3.274578
-106.0,12,3.274578
-44.0,12,3.294798
-72.0,12,3.304584
-120.0,12,3.314727
-38.0,12,3.319788
-92.0,12,3.333938
-124.0,12,3.343942
-240.0,12,3.343942
-100.0,12,3.359572
-64.0,12,3.359572
-104.0,12,3.375194
-90.0,12,3.375194
-202.0,12,3.390818
-110.0,12,3.390818
-84.0,12,3.406442
-122.0,12,3.406442
-76.0,12,3.422066
-214.0,12,3.422066
-196.0,12,3.437691
-136.0,12,3.437691
-56.0,12,3.453338
-240.0,12,3.453338
-160.0,12,3.468939
-38.0,12,3.468939
-94.0,12,3.484584
-124.0,12,3.484584
-240.0,12,3.500208
-170.0,12,3.500208
-2.0,12,3.515812
-102.0,12,3.531456
-94.0,12,3.531456
-198.0,12,3.547081
-164.0,12,3.547081
-86.0,12,3.562685
-202.0,12,3.578328
-76.0,12,3.593932
-102.0,12,3.593932
-148.0,12,3.609555
-100.0,12,3.609555
-28.0,12,3.625201
-196.0,12,3.625201
-88.0,12,3.640805
-12.0,12,3.640805
-190.0,12,3.65643
-96.0,12,3.65643
-58.0,12,3.672054
-240.0,12,3.687676
-166.0,12,3.703321
-140.0,12,3.719372
-14.0,12,3.729336
-92.0,12,3.73751
-144.0,12,3.743515
-172.0,12,3.743515
-94.0,12,3.75914
-202.0,12,3.75914
-168.0,12,3.774784
-220.0,12,3.774784
-156.0,12,3.790409
-240.0,12,3.790409
-28.0,12,3.815341
-94.0,12,3.823773
-80.0,12,3.826786
-148.0,12,3.826786
-84.0,12,3.842411
-148.0,12,3.842411
-240.0,12,3.858033
-204.0,12,3.858033
-128.0,12,3.873658
-58.0,12,3.889305
-138.0,12,3.904928
-94.0,12,3.904928
-158.0,12,3.92053
-204.0,12,3.92053
-202.0,12,3.936154
-118.0,12,3.936154
-84.0,12,3.951779
-240.0,12,3.951779
-196.0,12,3.967403
-48.0,12,3.967403
-96.0,12,3.983026
-214.0,12,3.998672
-172.0,12,3.998672
-68.0,12,4.014274
-240.0,12,4.014274
-28.0,12,4.029899
-104.0,12,4.029899
-176.0,12,4.045523
18.0,12,4.045523
-14.0,12,4.061147
-240.0,12,4.061147
-208.0,12,4.076772
-198.0,12,4.076772
-174.0,12,4.092417
-32.0,12,4.092417
-74.0,12,4.10802
-240.0,12,4.10802
-28.0,12,4.123643
-152.0,12,4.139289
-146.0,12,4.139289
-240.0,12,4.154892
-174.0,12,4.154892
-120.0,12,4.170516
68.0,12,4.170516
-102.0,12,4.18614
-166.0,12,4.18614
-190.0,12,4.201764
-126.0,12,4.217733
-190.0,12,4.229686
-170.0,12,4.236704
-210.0,12,4.236704
-198.0,12,4.252351
-22.0,12,4.252351
-200.0,12,4.267953
-240.0,12,4.267953
-76.0,12,4.283598
-202.0,12,4.283598
-186.0,12,4.299222
-240.0,12,4.299222
-170.0,12,4.314827
88.0,12,4.330471
-240.0,12,4.346326
-48.0,12,4.354326
-164.0,12,4.367559
-44.0,12,4.375558
-176.0,12,4.375558
-240.0,12,4.391185
-138.0,12,4.391185
-98.0,12,4.406806
-138.0,12,4.422453
-26.0,12,4.422453
-124.0,12,4.438055
-104.0,12,4.453701
-156.0,12,4.453701
-190.0,12,4.469303
-176.0,12,4.484949
-124.0,12,4.484949
68.0,12,4.500554
-146.0,12,4.516176
-76.0,12,4.5318
-178.0,12,4.5318
-240.0,12,4.547445
-48.0,12,4.547445
-164.0,12,4.56307
-10.0,12,4.56307
-240.0,12,4.578695
-70.0,12,4.578695
58.0,12,4.594318
-32.0,12,4.594318
-162.0,12,4.609942
-204.0,12,4.609942
-152.0,12,4.625567
-104.0,12,4.64119
-172.0,12,4.64119
32.0,12,4.656793
-46.0,12,4.672439
-114.0,12,4.672439
-152.0,12,4.688062
-184.0,12,4.703687
-124.0,12,4.721666
-240.0,12,4.736725
-116.0,12,4.743727
-182.0,12,4.743727
-162.0,12,4.759353
-14.0,12,4.759353
-40.0,12,4.774997
-198.0,12,4.7906
56.0,12,4.7906
8.0,12,4.806245
-160.0,12,4.821877
-216.0,12,4.821877
-240.0,12,4.837474
-184.0,12,4.853117
-188.0,12,4.869351
-210.0,12,4.880199
-240.0,12,4.889681
-160.0,12,4.889681
-146.0,12,4.905327
-162.0,12,4.92095
-70.0,12,4.936575
-210.0,12,4.936575
-154.0,12,4.952199
-132.0,12,4.952199
-226.0,12,4.967823
-190.0,12,4.983468
-196.0,12,4.983468
-220.0,12,4.999051
-240.0,12,4.999051
-154.0,12,5.014696
-228.0,12,5.030299
-110.0,12,5.030299
-118.0,12,5.045923
-86.0,12,5.045923
-170.0,12,5.061568
-202.0,12,5.061568
-142.0,12,5.077194
-140.0,12,5.077194
-188.0,12,5.092795
-14.0,12,5.108419
-114.0,12,5.124043
-240.0,12,5.139688
-162.0,12,5.139688
-78.0,12,5.155291
-20.0,12,5.155291
-180.0,12,5.170916
-188.0,12,5.18654
-126.0,12,5.18654
-208.0,12,5.202163
-96.0,12,5.202163
-96.0,12,5.221856
-212.0,12,5.232923
-124.0,12,5.236934
-22.0,12,5.236934
-120.0,12,5.25256
6.0,12,5.25256
-84.0,12,5.268204
-84.0,12,5.268204
-64.0,12,5.283808
-214.0,12,5.299432
-202.0,12,5.299432
-66.0,12,5.315075
-20.0,12,5.33068
-34.0,12,5.33068
-108.0,12,5.346327
-210.0,12,5.346327
-136.0,12,5.361927
-40.0,12,5.377552
-180.0,12,5.377552
-90.0,12,5.393176
-208.0,12,5.409369
-136.0,12,5.417387
54.0,12,5.427336
-154.0,12,5.436437
-100.0,12,5.438451
-40.0,12,5.454077
-150.0,12,5.454077
-112.0,12,5.469721
-122.0,12,5.469721
-104.0,12,5.485346
-156.0,12,5.485346
-106.0,12,5.50095
-136.0,12,5.50095
-136.0,12,5.516574
10.0,12,5.516574
-212.0,12,5.532198
-170.0,12,5.547822
-64.0,12,5.547822
-154.0,12,5.563445
-82.0,12,5.563445
-76.0,12,5.579069
-60.0,12,5.594693
-26.0,12,5.610317
-154.0,12,5.625962
-146.0,12,5.625962
-202.0,12,5.641586
-80.0,12,5.657189
-66.0,12,5.657189
-56.0,12,5.672813
-92.0,12,5.688437
-220.0,12,5.688437
8.0,12,5.704061
-20.0,12,5.704061
-194.0,12,5.72215
-132.0,12,5.732984
-202.0,12,5.742094
-20.0,12,5.744127
-74.0,12,5.744127
-178.0,12,5.759753
-208.0,12,5.775398
-70.0,12,5.791033
-218.0,12,5.806646
-168.0,12,5.822248
-44.0,12,5.822248
-136.0,12,5.837873
4.0,12,5.837873
-42.0,12,5.853518
-40.0,12,5.869142
-158.0,12,5.869142
-190.0,12,5.884766
-106.0,12,5.884766
-160.0,12,5.90037
-114.0,12,5.90037
-36.0,12,5.915993
-122.0,12,5.915993
-128.0,12,5.938419
-206.0,12,5.947533
-50.0,12,5.952544
-94.0,12,5.952544
30.0,12,5.96817
-66.0,12,5.983814
-156.0,12,5.999416
-36.0,12,5.999416
-124.0,12,6.015041
-186.0,12,6.030665
-2.0,12,6.030665
-188.0,12,6.046311
-98.0,12,6.046311
-140.0,12,6.061915
-114.0,12,6.061915
-80.0,12,6.077538
-42.0,12,6.077538
-194.0,12,6.093161
-174.0,12,6.093161
-144.0,12,6.108807
-240.0,12,6.124431
-186.0,12,6.140054
-50.0,12,6.140054
-60.0,12,6.155658
-144.0,12,6.171282
-142.0,12,6.186907
-118.0,12,6.186907
-30.0,12,6.202552
-142.0,12,6.202552
-176.0,12,6.226274
-172.0,12,6.237321
-152.0,12,6.237321
-32.0,12,6.252967
4.0,12,6.268591
-132.0,12,6.268591
-152.0,12,6.284196
-72.0,12,6.284196
-116.0,12,6.299839
-138.0,12,6.315464
-132.0,12,6.315464
-76.0,12,6.331088
-122.0,12,6.331088
-240.0,12,6.346713
-158.0,12,6.346713
-166.0,12,6.362337
-124.0,12,6.362337
-222.0,12,6.377962
-120.0,12,6.377962
-114.0,12,6.393584
-112.0,12,6.393584
-202.0,12,6.409209
-10.0,12,6.409209
-178.0,12,6.424835
-198.0,12,6.440457
-34.0,12,6.440457
0.0,12,6.458966
-158.0,12,6.471468
-186.0,12,6.473481
-112.0,12,6.489127
14.0,12,6.489127
-84.0,12,6.504733
-46.0,12,6.520354
-240.0,12,6.520354
-180.0,12,6.535978
-166.0,12,6.551603
-210.0,12,6.551603
-44.0,12,6.567247
-116.0,12,6.567247
-112.0,12,6.582872
-128.0,12,6.598496
-126.0,12,6.598496
-146.0,12,6.61412
-116.0,12,6.61412
-220.0,12,6.629724
-110.0,12,6.629724
-42.0,12,6.645347
-138.0,12,6.645347
-120.0,12,6.660971
-144.0,12,6.676617
-206.0,12,6.676617
-170.0,12,6.692241
-118.0,12,6.707843
-40.0,12,6.707843
-108.0,12,6.733264
-206.0,12,6.742426
-166.0,12,6.744439
-32.0,12,6.744439
2.0,12,6.760087
-192.0,12,6.775709
-150.0,12,6.775709
-134.0,12,6.791334
-240.0,12,6.791334
-182.0,12,6.806961
-16.0,12,6.806961
-4.0,12,6.822583
-204.0,12,6.838186
-122.0,12,6.838186
-170.0,12,6.85383
-144.0,12,6.869433
-2.0,12,6.869433
-188.0,12,6.885077
-172.0,12,6.900683
-162.0,12,6.900683
-138.0,12,6.916326
-80.0,12,6.931929
-42.0,12,6.947574
-204.0,12,6.96318
-134.0,12,6.96318
-154.0,12,6.978801
-138.0,12,6.994886
-198.0,12,7.004259
-62.0,12,7.013421
-158.0,12,7.015436
-240.0,12,7.031062
40.0,12,7.031062
-90.0,12,7.046686
-92.0,12,7.046686
-132.0,12,7.062311
-240.0,12,7.077954
-156.0,12,7.077954
-206.0,12,7.093557
-226.0,12,7.109181
-92.0,12,7.109181
-154.0,12,7.12483
-192.0,12,7.12483
-148.0,12,7.140429
-178.0,12,7.140429
-112.0,12,7.156075
-202.0,12,7.171679
-102.0,12,7.187324
-190.0,12,7.202946
-42.0,12,7.202946
-94.0,12,7.224553
-120.0,12,7.233664
-104.0,12,7.237675
-70.0,12,7.237675
-124.0,12,7.2533
-204.0,12,7.2533
-78.0,12,7.268945
-140.0,12,7.284569
8.0,12,7.300172
-168.0,12,7.300172
-100.0,12,7.315817
-16.0,12,7.331441
-66.0,12,7.347065
-46.0,12,7.347065
-206.0,12,7.362689
-188.0,12,7.362689
-240.0,12,7.378313
22.0,12,7.378313
-140.0,12,7.393918
-86.0,12,7.409562
-88.0,12,7.409562
-36.0,12,7.425186
-240.0,12,7.440789
-204.0,12,7.440789
-116.0,12,7.456413
-156.0,12,7.456413
-128.0,12,7.472059
-178.0,12,7.487661
-174.0,12,7.487661
-124.0,12,7.503287
-80.0,12,7.503287
-140.0,12,7.525205
12.0,12,7.536336
-148.0,12,7.536336
-66.0,12,7.551962
-106.0,12,7.551962
-240.0,12,7.567587
-42.0,12,7.567587
-134.0,12,7.583212
-120.0,12,7.598835
-56.0,12,7.598835
-208.0,12,7.614459
16.0,12,7.614459
-106.0,12,7.630084
-92.0,12,7.645705
-204.0,12,7.645705
44.0,12,7.661332
-186.0,12,7.676975
-158.0,12,7.676975
-186.0,12,7.692599
-18.0,12,7.708204
-74.0,12,7.708204
-82.0,12,7.725159
-126.0,12,7.737768
-134.0,12,7.743764
-22.0,12,7.743764
52.0,12,7.75941
-170.0,12,7.75941
-96.0,12,7.775034
-140.0,12,7.775034
-156.0,12,7.790638
-176.0,12,7.790638
-152.0,12,7.806262
-120.0,12,7.821907
-192.0,12,7.821907
-212.0,12,7.837531
34.0,12,7.837531
-212.0,12,7.853158
-190.0,12,7.853158
-14.0,12,7.868758
-116.0,12,7.868758
-184.0,12,7.884382
-170.0,12,7.900027
-132.0,12,7.915631
-190.0,12,7.915631
-124.0,12,7.931256
-128.0,12,7.931256
-66.0,12,7.946899
-84.0,12,7.946899
-240.0,12,7.962504
-192.0,12,7.962504
-118.0,12,7.978129
-158.0,12,7.978129
-194.0,12,7.993751
-240.0,12,7.993751
-186.0,12,8.009377
-108.0,12,8.024999
44.0,12,8.024999
-156.0,12,8.040625
-148.0,12,8.056798
-116.0,12,8.070191
-128.0,12,8.077205
-98.0,12,8.077205
-202.0,12,8.092851
-124.0,12,8.108456
42.0,12,8.112077
-90.0,12,8.1316
-130.0,12,8.142578
-196.0,12,8.154404
-120.0,12,8.162408
-156.0,12,8.167288
-170.0,12,8.181281
-190.0,12,8.194193
-120.0,12,8.195051
-240.0,12,8.210677
-22.0,12,8.210677
2.0,12,8.229959
-18.0,12,8.243636
-224.0,12,8.243636
-64.0,12,8.269576
-70.0,12,8.271445
-136.0,12,8.287091
-164.0,12,8.302715
-158.0,12,8.302715
-68.0,12,8.318343
-100.0,12,8.318343
-134.0,12,8.333941
-38.0,12,8.349587
-16.0,12,8.365191
-166.0,12,8.365191
-132.0,12,8.380815
-110.0,12,8.396482
-122.0,12,8.396482
-14.0,12,8.412083
62.0,12,8.412083
-204.0,12,8.427708
-82.0,12,8.44331
-162.0,12,8.44331
-46.0,12,8.458934
-140.0,12,8.458934
20.0,12,8.47458
-166.0,12,8.47458
-156.0,12,8.490206
-74.0,12,8.505828
-140.0,12,8.521453
-172.0,12,8.521453
-190.0,12,8.537076
-138.0,12,8.5527
-120.0,12,8.568303
-224.0,12,8.568303
-204.0,12,8.584537
-106.0,12,8.598149
-240.0,12,8.606148
-172.0,12,8.606148
-106.0,12,8.621774
-18.0,12,8.621774
-64.0,12,8.637417
-140.0,12,8.637417
-148.0,12,8.653042
-94.0,12,8.653042
-116.0,12,8.668666
-200.0,12,8.668666
-60.0,12,8.684289
-140.0,12,8.699894
-50.0,12,8.699894
60.0,12,8.722843
-240.0,12,8.735065
-60.0,12,8.744058
-98.0,12,8.745073
-76.0,12,8.760699
-206.0,12,8.760699
-122.0,12,8.776343
-108.0,12,8.791946
-108.0,12,8.807591
-208.0,12,8.823223
-94.0,12,8.823223
-180.0,12,8.83884
-44.0,12,8.901316
-66.0,12,8.916961
-178.0,12,8.916961
-54.0,12,8.932585
-190.0,12,8.932585
-50.0,12,8.94821
-62.0,12,8.94821
-204.0,12,8.963833
-74.0,12,8.979456
-112.0,12,8.979456
-44.0,12,8.995059
-122.0,12,8.995059
-240.0,12,9.010705
-170.0,12,9.026336
-178.0,12,9.026336
-114.0,12,9.041933
-214.0,12,9.057555
-112.0,12,9.057555
-158.0,12,9.073181
-112.0,12,9.088804
-90.0,12,9.088804
-240.0,12,9.10445
-240.0,12,9.10445
-164.0,12,9.120664
-174.0,12,9.1361
-220.0,12,9.141104
-144.0,12,9.141104
-182.0,12,9.156749
-168.0,12,9.156749
-184.0,12,9.172353
-48.0,12,9.187977
-240.0,12,9.187977
20.0,12,9.203622
-98.0,12,9.219504
-190.0,12,9.228212
-118.0,12,9.237036
-138.0,12,9.237036
-6.0,12,9.252661
-28.0,12,9.268284
-78.0,12,9.268284
-170.0,12,9.283929
-190.0,12,9.283929
-54.0,12,9.299532
-72.0,12,9.315157
-152.0,12,9.315157
-140.0,12,9.33078
-142.0,12,9.33078
-172.0,12,9.346406
0.0,12,9.346406
-184.0,12,9.362044
48.0,12,9.362044
-240.0,12,9.377674
-240.0,12,9.377674
-152.0,12,9.393298
-80.0,12,9.393298
-78.0,12,9.408922
-188.0,12,9.424546
-186.0,12,9.424546
-178.0,12,9.440172
-82.0,12,9.440172
36.0,12,9.455774
-86.0,12,9.455774
-240.0,12,9.471419
-212.0,12,9.471419
-146.0,12,9.487022
-182.0,12,9.487022
-218.0,12,9.502672
-170.0,12,9.502672
-150.0,12,9.51827
-138.0,12,9.533915
84.0,12,9.533915
-66.0,12,9.54954
-148.0,12,9.54954
-134.0,12,9.565144
-208.0,12,9.565144
-190.0,12,9.580787
-164.0,12,9.596393
-120.0,12,9.596393
-6.0,12,9.612016
-190.0,12,9.612016
-156.0,12,9.62766
-184.0,12,9.62766
-100.0,12,9.652541
-188.0,12,9.661066
-100.0,12,9.661066
-48.0,12,9.676712
-222.0,12,9.676712
-134.0,12,9.692317
-204.0,12,9.707963
-116.0,12,9.707963
-80.0,12,9.725792
-110.0,12,9.739499
-32.0,12,9.745502
-92.0,12,9.745502
20.0,12,9.761128
-34.0,12,9.776773
-98.0,12,9.776773
-130.0,12,9.792375
-208.0,12,9.792375
-240.0,12,9.80802
-210.0,12,9.80802
-20.0,12,9.823646
-66.0,12,9.823646
-42.0,12,9.839269
-106.0,12,9.839269
-132.0,12,9.854893
-168.0,12,9.870496
-68.0,12,9.870496
-108.0,12,9.886142
-140.0,12,9.901744
-140.0,12,9.901744
-46.0,12,9.917389
-132.0,12,9.917389
-150.0,12,9.933013
-240.0,12,9.933013
-38.0,12,9.948638
66.0,12,9.948638
-220.0,12,9.964262
-178.0,12,9.964262
-104.0,12,9.979886
2.0,12,9.979886
-196.0,12,9.995488
-66.0,12,10.011133
-84.0,12,10.011133
-78.0,12,10.026737
34.0,12,10.026737
40.0,12,10.042361
-128.0,12,10.057985
-30.0,12,10.057985
-62.0,12,10.073611
-182.0,12,10.089254
-240.0,12,10.089254
-32.0,12,10.104857
-168.0,12,10.104857
-64.0,12,10.120481
-28.0,12,10.120481
-172.0,12,10.136106
-172.0,12,10.136106
44.0,12,10.151729
-124.0,12,10.170866
2.0,12,10.181842
-76.0,12,10.194953
-148.0,12,10.196957
-116.0,12,10.212603
-192.0,12,10.231042
-88.0,12,10.240428
-202.0,12,10.249615
-206.0,12,10.251621
-126.0,12,10.251621
-102.0,12,10.267267
-112.0,12,10.282891
-52.0,12,10.298516
-168.0,12,10.298516
-180.0,12,10.314119
-98.0,12,10.329764
-104.0,12,10.345387
-18.0,12,10.345387
-126.0,12,10.361012
-168.0,12,10.376636
-204.0,12,10.376636
-110.0,12,10.39224
-240.0,12,10.407865
-224.0,12,10.407865
-74.0,12,10.423489
-54.0,12,10.423489
-142.0,12,10.439114
-26.0,12,10.454756
-150.0,12,10.454756
-138.0,12,10.47036
-152.0,12,10.47036
-240.0,12,10.485985
-62.0,12,10.485985
-190.0,12,10.501608
-138.0,12,10.517252
-132.0,12,10.532877
-144.0,12,10.532877
-18.0,12,10.548481
-154.0,12,10.564105
-80.0,12,10.564105
-136.0,12,10.579749
-118.0,12,10.579749
-208.0,12,10.595353
-190.0,12,10.610976
-104.0,12,10.610976
-128.0,12,10.62663
-16.0,12,10.642257
-216.0,12,10.642257
-216.0,12,10.65787
-148.0,12,10.65787
-170.0,12,10.673473
-48.0,12,10.689127
-62.0,12,10.689127
-96.0,12,10.715832
-182.0,12,10.723742
-170.0,12,10.736247
-130.0,12,10.745798
-36.0,12,10.761423
-170.0,12,10.761423
-104.0,12,10.777049
-28.0,12,10.792692
-210.0,12,10.792692
-80.0,12,10.808315
-172.0,12,10.808315
-166.0,12,10.82392
30.0,12,10.839545
-138.0,12,10.839545
-204.0,12,10.855189
-74.0,12,10.855189
-28.0,12,10.870812
24.0,12,10.870812
-156.0,12,10.886415
-192.0,12,10.886415
-82.0,12,10.902039
-194.0,12,10.902039
-240.0,12,10.917663
-190.0,12,10.933308
-156.0,12,10.933308
-184.0,12,10.948911
-226.0,12,10.948911
12.0,12,10.964535
-188.0,12,10.980162
-128.0,12,10.980162
-94.0,12,10.995805
-152.0,12,10.995805
-168.0,12,11.011408
-166.0,12,11.027053
-138.0,12,11.027053
-58.0,12,11.042656
-18.0,12,11.058301
-170.0,12,11.058301
-32.0,12,11.073904
-158.0,12,11.073904
-150.0,12,11.08955
-74.0,12,11.08955
-182.0,12,11.105174
-190.0,12,11.105174
-182.0,12,11.120777
38.0,12,11.120777
-38.0,12,11.136423
-18.0,12,11.152025
-154.0,12,11.152025
-138.0,12,11.167649
-94.0,12,11.167649
-52.0,12,11.183273
0.0,12,11.183273
-156.0,12,11.198897
-130.0,12,11.198897
-148.0,12,11.223981
-162.0,12,11.231633
-186.0,12,11.242758
-240.0,12,11.251925
-158.0,12,11.252942
-108.0,12,11.268568
-176.0,12,11.268568
-4.0,12,11.284212
-82.0,12,11.284212
-196.0,12,11.299814
-180.0,12,11.31544
-110.0,12,11.331083
-136.0,12,11.331083
-190.0,12,11.346688
-170.0,12,11.362331
-156.0,12,11.377934
-152.0,12,11.377934
12.0,12,11.393579
-110.0,12,11.409183
-240.0,12,11.424828
52.0,12,11.440431
-34.0,12,11.440431
-126.0,12,11.456056
-140.0,12,11.47168
-100.0,12,11.47168
-76.0,12,11.487324
-190.0,12,11.487324
-240.0,12,11.50295
-28.0,12,11.50295
-152.0,12,11.518551
-88.0,12,11.534175
-240.0,12,11.534175
-214.0,12,11.5498
-138.0,12,11.5498
-150.0,12,11.565448
-240.0,12,11.565448
-184.0,12,11.58107
-116.0,12,11.58107
-152.0,12,11.596672
-208.0,12,11.596672
-140.0,12,11.612299
-240.0,12,11.612299
-116.0,12,11.627922
-30.0,12,11.627922
-240.0,12,11.643547
-12.0,12,11.643547
-132.0,12,11.65917
-160.0,12,11.674793
-62.0,12,11.674793
16.0,12,11.690439
-112.0,12,11.706061
-186.0,12,11.706061
0.0,12,11.732993
-52.0,12,11.747358
-176.0,12,11.759246
-100.0,12,11.77371
-146.0,12,11.786599
-172.0,12,11.804244
-122.0,12,11.814382
-228.0,12,11.830008
-174.0,12,11.844241
-50.0,12,11.856019
-90.0,12,11.868757
-176.0,12,11.879995
-126.0,12,11.891576
-90.0,12,11.900835
-122.0,12,11.904641
14.0,12,11.904641
-60.0,12,11.927278
-136.0,12,11.937622
-98.0,12,11.939394
-130.0,12,11.956542
-222.0,12,11.967151
-186.0,12,11.967151
-128.0,12,11.982776
-112.0,12,11.982776
-150.0,12,11.998402
-14.0,12,11.998402
10.0,12,12.014026
74.0,12,12.014026
-116.0,12,12.029648
-202.0,12,12.045272
-192.0,12,12.045272
-156.0,12,12.060899
-156.0,12,12.080401
-226.0,12,12.085254
